,OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
25893,SO57076,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,2,72.162,144.324,0.0,11.5459,3.6081
25918,SO57079,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,5,72.0,360.0,0.0,28.8,9.0
25929,SO57080,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,4,72.0,288.0,0.0,23.04,7.2
25931,SO57080,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,1,16.272,16.272,0.0,1.3018,0.4068
25940,SO57080,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,4,2.994,11.976,0.0,0.9581,0.2994
25958,SO57080,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,1,31.584,31.584,0.0,2.5267,0.7896
25964,SO57080,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,2,37.152,74.304,0.0,5.9443,1.8576
25966,SO57080,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,2,4.77,9.54,0.0,0.7632,0.2385
26000,SO57083,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,6,72.0,432.0,0.0,34.56,10.8
26002,SO57083,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,4,4.77,19.08,0.0,1.5264,0.477
26018,SO57083,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,United Kingdom,7,2.994,20.958,0.0,1.6766,0.524
26033,SO57085,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,8,2.994,23.952,0.0,1.9162,0.5988
26035,SO57085,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,7,72.0,504.0,0.0,40.32,12.6
26067,SO57085,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,4,4.77,19.08,0.0,1.5264,0.477
26070,SO57086,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,France,1,37.152,37.152,0.0,2.9722,0.9288
26071,SO57086,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,France,8,4.77,38.16,0.0,3.0528,0.954
26079,SO57086,HL Bottom Bracket,,Components,Bottom Brackets,121.49,4/30/2013,5/12/2013,5/7/2013,No Discount,France,2,72.894,145.788,0.0,11.663,3.6447
26080,SO57086,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,France,1,16.272,16.272,0.0,1.3018,0.4068
26081,SO57086,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,France,10,72.0,720.0,0.0,57.6,18.0
26095,SO57086,ML Mountain Seat/Saddle,,Components,Saddles,39.14,4/30/2013,5/12/2013,5/7/2013,No Discount,France,4,23.484,93.936,0.0,7.5149,2.3484
26104,SO57086,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,France,4,2.994,11.976,0.0,0.9581,0.2994
26105,SO57086,LL Mountain Handlebars,,Components,Handlebars,44.54,4/30/2013,5/12/2013,5/7/2013,No Discount,France,2,26.724,53.448,0.0,4.2758,1.3362
26118,SO57086,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,France,1,31.584,31.584,0.0,2.5267,0.7896
26125,SO57086,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,4/30/2013,5/12/2013,5/7/2013,No Discount,France,3,1.374,4.122,0.0,0.3298,0.1031
26126,SO57087,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,2,2.994,5.988,0.0,0.479,0.1497
26134,SO57087,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,6,4.77,28.62,0.0,2.2896,0.7155
26140,SO57087,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,3,72.0,216.0,0.0,17.28,5.4
26150,SO57088,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,7,4.77,33.39,0.0,2.6712,0.8348
26152,SO57088,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,4,72.0,288.0,0.0,23.04,7.2
26158,SO57088,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,3,2.994,8.982,0.0,0.7186,0.2246
26194,SO57091,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,2,16.272,32.544,0.0,2.6035,0.8136
26195,SO57092,LL Bottom Bracket,,Components,Bottom Brackets,53.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,1,32.394,32.394,0.0,2.5915,0.8099
26200,SO57093,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,2,72.162,144.324,0.0,11.5459,3.6081
26206,SO57093,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,1,2.994,2.994,0.0,0.2395,0.0749
26221,SO57093,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,4,72.0,288.0,0.0,23.04,7.2
26233,SO57093,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,3,4.77,14.31,0.0,1.1448,0.3578
26253,SO57097,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,10,4.77,47.7,0.0,3.816,1.1925
26260,SO57097,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,7,2.994,20.958,0.0,1.6766,0.524
26261,SO57097,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,3,72.0,216.0,0.0,17.28,5.4
26280,SO57098,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,1,31.584,31.584,0.0,2.5267,0.7896
26284,SO57098,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,2,37.152,74.304,0.0,5.9443,1.8576
26290,SO57098,HL Mountain Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,2,72.162,144.324,0.0,11.5459,3.6081
26299,SO57099,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,10,1.374,13.74,0.0,1.0992,0.3435
26306,SO57099,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,4,72.0,288.0,0.0,23.04,7.2
26311,SO57099,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,5,2.994,14.97,0.0,1.1976,0.3743
26326,SO57099,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,8,4.77,38.16,0.0,3.0528,0.954
26331,SO57099,HL Touring Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,1,31.584,31.584,0.0,2.5267,0.7896
26336,SO57100,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,1,72.0,72.0,0.0,5.76,1.8
26343,SO57101,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,3,72.162,216.486,0.0,17.3189,5.4122
26352,SO57103,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,5,72.0,360.0,0.0,28.8,9.0
26353,SO57103,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,2,2.994,5.988,0.0,0.479,0.1497
26364,SO57104,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,3,72.0,216.0,0.0,17.28,5.4
26376,SO57105,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,1,37.152,37.152,0.0,2.9722,0.9288
26377,SO57105,HL Mountain Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,2,72.162,144.324,0.0,11.5459,3.6081
26390,SO57105,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,5,16.272,81.36,0.0,6.5088,2.034
26404,SO57105,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,1,31.584,31.584,0.0,2.5267,0.7896
26438,SO57112,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,2,4.77,9.54,0.0,0.7632,0.2385
26439,SO57112,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,2,2.994,5.988,0.0,0.479,0.1497
26441,SO57113,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Central,2,72.162,144.324,0.0,11.5459,3.6081
26456,SO57118,HL Bottom Bracket,,Components,Bottom Brackets,121.49,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,3,72.894,218.682,0.0,17.4946,5.4671
26476,SO57118,ML Mountain Seat/Saddle,,Components,Saddles,39.14,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,3,23.484,70.452,0.0,5.6362,1.7613
26479,SO57118,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,1,16.272,16.272,0.0,1.3018,0.4068
26481,SO57118,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,3,37.152,111.456,0.0,8.9165,2.7864
26485,SO57119,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,France,2,2.994,5.988,0.0,0.479,0.1497
26498,SO57119,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,France,2,4.77,9.54,0.0,0.7632,0.2385
26509,SO57120,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,1,2.994,2.994,0.0,0.2395,0.0749
26512,SO57120,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,6,72.0,432.0,0.0,34.56,10.8
26514,SO57120,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,3,37.152,111.456,0.0,8.9165,2.7864
26525,SO57120,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,3,4.77,14.31,0.0,1.1448,0.3578
26528,SO57120,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,1,16.272,16.272,0.0,1.3018,0.4068
26531,SO57120,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,3,31.584,94.752,0.0,7.5802,2.3688
26534,SO57120,HL Mountain Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,2,72.162,144.324,0.0,11.5459,3.6081
26540,SO57121,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Central,1,4.77,4.77,0.0,0.3816,0.1193
26562,SO57121,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Central,3,2.994,8.982,0.0,0.7186,0.2246
26571,SO57121,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Central,8,72.0,576.0,0.0,46.08,14.4
26585,SO57122,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,2,1.374,2.748,0.0,0.2198,0.0687
26599,SO57122,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,Volume Discount 11 to 14,Canada,12,2.8942,34.0358,0.6946,2.7229,0.8509
26602,SO57122,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,Volume Discount 15 to 24,Canada,15,66.0,940.5,49.5,75.24,23.5125
26611,SO57122,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,4,4.77,19.08,0.0,1.5264,0.477
26615,SO57123,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,1,72.162,72.162,0.0,5.773,1.8041
26621,SO57125,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,5,1.374,6.87,0.0,0.5496,0.1718
26622,SO57125,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,9,2.994,26.946,0.0,2.1557,0.6737
26628,SO57125,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,10,4.77,47.7,0.0,3.816,1.1925
26641,SO57125,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,Volume Discount 15 to 24,Northeast,16,66.0,1003.2,52.8,80.256,25.08
26653,SO57126,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,2,72.162,144.324,0.0,11.5459,3.6081
26665,SO57127,HL Touring Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Australia,1,31.584,31.584,0.0,2.5267,0.7896
26680,SO57128,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,16.272,16.272,0.0,1.3018,0.4068
26687,SO57128,LL Bottom Bracket,,Components,Bottom Brackets,53.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,32.394,64.788,0.0,5.183,1.6197
26696,SO57128,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,31.584,63.168,0.0,5.0534,1.5792
26699,SO57128,ML Mountain Seat/Saddle,,Components,Saddles,39.14,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,4,23.484,93.936,0.0,7.5149,2.3484
26705,SO57128,LL Mountain Handlebars,,Components,Handlebars,44.54,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,26.724,26.724,0.0,2.1379,0.6681
26729,SO57130,ML Touring Seat/Saddle,,Components,Saddles,39.14,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,1,23.484,23.484,0.0,1.8787,0.5871
26731,SO57130,HL Touring Handlebars,,Components,Handlebars,91.57,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,2,54.942,109.884,0.0,8.7907,2.7471
26734,SO57130,HL Touring Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,5,31.584,157.92,0.0,12.6336,3.948
26743,SO57131,LL Bottom Bracket,,Components,Bottom Brackets,53.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,32.394,32.394,0.0,2.5915,0.8099
26759,SO57131,HL Bottom Bracket,,Components,Bottom Brackets,121.49,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,72.894,72.894,0.0,5.8315,1.8224
26760,SO57131,HL Touring Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,31.584,63.168,0.0,5.0534,1.5792
26773,SO57132,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,4/30/2013,5/12/2013,5/7/2013,No Discount,Germany,5,1.374,6.87,0.0,0.5496,0.1718
26780,SO57132,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Germany,4,72.0,288.0,0.0,23.04,7.2
26783,SO57132,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,Volume Discount 15 to 24,Germany,16,2.7445,41.7164,2.1956,3.3373,1.0429
26793,SO57132,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Germany,8,4.77,38.16,0.0,3.0528,0.954
26821,SO57134,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,72.162,72.162,0.0,5.773,1.8041
26844,SO57136,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,3,4.77,14.31,0.0,1.1448,0.3578
26851,SO57136,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,3,72.0,216.0,0.0,17.28,5.4
26860,SO57136,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,7,2.994,20.958,0.0,1.6766,0.524
26903,SO57137,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,31.584,63.168,0.0,5.0534,1.5792
26911,SO57137,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,4,72.0,288.0,0.0,23.04,7.2
26912,SO57137,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,16.272,16.272,0.0,1.3018,0.4068
26914,SO57137,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,8,4.77,38.16,0.0,3.0528,0.954
26920,SO57137,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,3,2.994,8.982,0.0,0.7186,0.2246
26924,SO57137,HL Mountain Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,72.162,144.324,0.0,11.5459,3.6081
26930,SO57138,HL Mountain Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,72.162,72.162,0.0,5.773,1.8041
26934,SO57138,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,31.584,31.584,0.0,2.5267,0.7896
26944,SO57138,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,37.152,74.304,0.0,5.9443,1.8576
26952,SO57139,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,72.162,144.324,0.0,11.5459,3.6081
26955,SO57140,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,2,72.0,144.0,0.0,11.52,3.6
26973,SO57141,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Northeast,1,72.162,72.162,0.0,5.773,1.8041
26987,SO57142,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,8,72.0,576.0,0.0,46.08,14.4
27003,SO57143,HL Touring Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,France,2,31.584,63.168,0.0,5.0534,1.5792
27013,SO57143,HL Touring Handlebars,,Components,Handlebars,91.57,4/30/2013,5/12/2013,5/7/2013,No Discount,France,1,54.942,54.942,0.0,4.3954,1.3736
27019,SO57143,ML Touring Seat/Saddle,,Components,Saddles,39.14,4/30/2013,5/12/2013,5/7/2013,No Discount,France,1,23.484,23.484,0.0,1.8787,0.5871
27025,SO57144,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,31.584,31.584,0.0,2.5267,0.7896
27036,SO57144,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,8,4.77,38.16,0.0,3.0528,0.954
27039,SO57144,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,37.152,74.304,0.0,5.9443,1.8576
27049,SO57144,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,3,16.272,48.816,0.0,3.9053,1.2204
27060,SO57144,HL Mountain Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,72.162,72.162,0.0,5.773,1.8041
27066,SO57144,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,3,72.0,216.0,0.0,17.28,5.4
27067,SO57144,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,2.994,5.988,0.0,0.479,0.1497
27074,SO57145,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,16.272,32.544,0.0,2.6035,0.8136
27077,SO57145,HL Bottom Bracket,,Components,Bottom Brackets,121.49,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,72.894,145.788,0.0,11.663,3.6447
27091,SO57145,LL Mountain Handlebars,,Components,Handlebars,44.54,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,26.724,26.724,0.0,2.1379,0.6681
27101,SO57145,ML Mountain Handlebars,,Components,Handlebars,61.92,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,37.152,74.304,0.0,5.9443,1.8576
27104,SO57145,LL Bottom Bracket,,Components,Bottom Brackets,53.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,32.394,32.394,0.0,2.5915,0.8099
27106,SO57145,HL Mountain Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,2,31.584,63.168,0.0,5.0534,1.5792
27114,SO57147,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Australia,4,72.0,288.0,0.0,23.04,7.2
27128,SO57148,LL Mountain Seat/Saddle,,Components,Saddles,27.12,4/30/2013,5/12/2013,5/7/2013,No Discount,Central,4,16.272,65.088,0.0,5.207,1.6272
27136,SO57149,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,1,2.994,2.994,0.0,0.2395,0.0749
27137,SO57149,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Southeast,4,72.0,288.0,0.0,23.04,7.2
27143,SO57150,HL Touring Seat/Saddle,,Components,Saddles,52.64,4/30/2013,5/12/2013,5/7/2013,No Discount,France,5,31.584,157.92,0.0,12.6336,3.948
27162,SO57150,HL Touring Handlebars,,Components,Handlebars,91.57,4/30/2013,5/12/2013,5/7/2013,No Discount,France,2,54.942,109.884,0.0,8.7907,2.7471
27165,SO57150,HL Bottom Bracket,,Components,Bottom Brackets,121.49,4/30/2013,5/12/2013,5/7/2013,No Discount,France,5,72.894,364.47,0.0,29.1576,9.1118
27174,SO57150,LL Bottom Bracket,,Components,Bottom Brackets,53.99,4/30/2013,5/12/2013,5/7/2013,No Discount,France,3,32.394,97.182,0.0,7.7746,2.4296
27204,SO57154,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,8,72.0,576.0,0.0,46.08,14.4
27214,SO57154,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,6,2.994,17.964,0.0,1.4371,0.4491
27224,SO57154,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,10,4.77,47.7,0.0,3.816,1.1925
27239,SO57155,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,1,72.0,72.0,0.0,5.76,1.8
27240,SO57155,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,2,2.994,5.988,0.0,0.479,0.1497
27269,SO57157,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Southwest,1,72.162,72.162,0.0,5.773,1.8041
27294,SO57160,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Northwest,1,72.162,72.162,0.0,5.773,1.8041
27310,SO57161,HL Road Handlebars,,Components,Handlebars,120.27,4/30/2013,5/12/2013,5/7/2013,No Discount,Canada,3,72.162,216.486,0.0,17.3189,5.4122
